Num rows;TRSV fp64;TRSV fp32;TRSV Acc<fp64, fp64>;TRSV Acc<fp64, fp32>;TRSV Acc<fp32, fp32>;CUBLAS TRSV fp64;CUBLAS TRSV fp32
1600;+1.6793599724769592e-01;+1.4643199741840363e-01;+1.6793599724769592e-01;+1.6383999586105347e-01;+1.4540800452232361e-01;+1.5769599378108978e-01;+1.5667200088500977e-01
1650;+1.7203199863433838e-01;+1.4847999811172485e-01;+1.7100800573825836e-01;+1.6793599724769592e-01;+1.4847999811172485e-01;+1.6486400365829468e-01;+1.6281600296497345e-01
1700;+1.7612800002098083e-01;+1.5257599949836731e-01;+1.7612800002098083e-01;+1.7203199863433838e-01;+1.5257599949836731e-01;+1.7100800573825836e-01;+1.6896000504493713e-01
1750;+1.7919999361038208e-01;+1.5462400019168854e-01;+1.7817600071430206e-01;+1.7305600643157959e-01;+1.5360000729560852e-01;+1.7407999932765961e-01;+1.7100800573825836e-01
1800;+1.8329599499702454e-01;+1.5769599378108978e-01;+1.8329599499702454e-01;+1.7715199291706085e-01;+1.5667200088500977e-01;+1.8022400140762329e-01;+1.7715199291706085e-01
1850;+1.8739199638366699e-01;+1.6076800227165222e-01;+1.8636800348758698e-01;+1.8022400140762329e-01;+1.5974399447441101e-01;+1.8432000279426575e-01;+1.8124799430370331e-01
1900;+1.9148799777030945e-01;+1.6281600296497345e-01;+1.9046400487422943e-01;+1.8432000279426575e-01;+1.6281600296497345e-01;+1.9148799777030945e-01;+1.8636800348758698e-01
1950;+1.9456000626087189e-01;+1.6486400365829468e-01;+1.9456000626087189e-01;+1.8636800348758698e-01;+1.6486400365829468e-01;+1.9456000626087189e-01;+1.8841600418090820e-01
2000;+1.9968000054359436e-01;+1.6998399794101715e-01;+1.9968000054359436e-01;+1.9046400487422943e-01;+1.6896000504493713e-01;+2.0377600193023682e-01;+1.9456000626087189e-01
2050;+2.0684799551963806e-01;+1.7305600643157959e-01;+2.0684799551963806e-01;+1.9456000626087189e-01;+1.7203199863433838e-01;+2.1094399690628052e-01;+2.0172800123691559e-01
2100;+2.1094399690628052e-01;+1.7407999932765961e-01;+2.1094399690628052e-01;+1.9763199985027313e-01;+1.7510400712490082e-01;+2.1401600539684296e-01;+2.0377600193023682e-01
2150;+2.1811200678348541e-01;+1.7817600071430206e-01;+2.1811200678348541e-01;+2.0172800123691559e-01;+1.7817600071430206e-01;+2.2425599396228790e-01;+2.0992000401020050e-01
2200;+2.2425599396228790e-01;+1.8022400140762329e-01;+2.2323200106620789e-01;+2.0275199413299561e-01;+1.8022400140762329e-01;+2.2835199534893036e-01;+2.1401600539684296e-01
2250;+2.3142400383949280e-01;+1.8432000279426575e-01;+2.3039999604225159e-01;+2.0787200331687927e-01;+1.8329599499702454e-01;+2.3756800591945648e-01;+2.1811200678348541e-01
2300;+2.3859199881553650e-01;+1.8636800348758698e-01;+2.3859199881553650e-01;+2.1094399690628052e-01;+1.8534399569034576e-01;+2.4166400730609894e-01;+2.2220799326896667e-01
2350;+2.4575999379158020e-01;+1.8943999707698822e-01;+2.4780799448490143e-01;+2.1503999829292297e-01;+1.9046400487422943e-01;+2.5088000297546387e-01;+2.2732800245285034e-01
2400;+2.5292798876762390e-01;+1.9148799777030945e-01;+2.5292798876762390e-01;+2.1606400609016418e-01;+1.9046400487422943e-01;+2.5702399015426636e-01;+2.3142400383949280e-01
2450;+2.6214399933815002e-01;+1.9558399915695190e-01;+2.6316800713539124e-01;+2.2220799326896667e-01;+1.9558399915695190e-01;+2.6521599292755127e-01;+2.3756800591945648e-01
2500;+2.7647998929023743e-01;+1.9968000054359436e-01;+2.7545601129531860e-01;+2.2528000175952911e-01;+1.9865599274635315e-01;+2.7238398790359497e-01;+2.4371199309825897e-01
2550;+2.8364801406860352e-01;+2.0172800123691559e-01;+2.8364801406860352e-01;+2.3039999604225159e-01;+2.0172800123691559e-01;+2.7955201268196106e-01;+2.4780799448490143e-01
2600;+2.9593598842620850e-01;+2.0684799551963806e-01;+2.9491201043128967e-01;+2.3347200453281403e-01;+2.0582400262355804e-01;+2.8774398565292358e-01;+2.5395199656486511e-01
2650;+3.0208000540733337e-01;+2.0787200331687927e-01;+3.0208000540733337e-01;+2.3654399812221527e-01;+2.0889599621295929e-01;+2.9286399483680725e-01;+2.5804799795150757e-01
2700;+3.1334400177001953e-01;+2.1299199759960175e-01;+3.1231999397277832e-01;+2.4063999950885773e-01;+2.1196800470352173e-01;+3.0003198981285095e-01;+2.6316800713539124e-01
2750;+3.2256001234054565e-01;+2.1606400609016418e-01;+3.2153600454330444e-01;+2.4575999379158020e-01;+2.1503999829292297e-01;+3.0310401320457458e-01;+2.6828798651695251e-01
2800;+3.3382400870323181e-01;+2.2425599396228790e-01;+3.3280000090599060e-01;+2.5497600436210632e-01;+2.2220799326896667e-01;+3.1436800956726074e-01;+2.7852800488471985e-01
2850;+3.4611201286315918e-01;+2.2937600314617157e-01;+3.4508800506591797e-01;+2.6316800713539124e-01;+2.2937600314617157e-01;+3.2153600454330444e-01;+2.8672000765800476e-01
2900;+3.5123199224472046e-01;+2.3039999604225159e-01;+3.5020801424980164e-01;+2.6521599292755127e-01;+2.3039999604225159e-01;+3.2665601372718811e-01;+2.8979200124740601e-01
2950;+3.5942399501800537e-01;+2.3756800591945648e-01;+3.5942399501800537e-01;+2.7238398790359497e-01;+2.3654399812221527e-01;+3.3587199449539185e-01;+2.9695999622344971e-01
3000;+3.6659198999404907e-01;+2.4166400730609894e-01;+3.6556801199913025e-01;+2.7852800488471985e-01;+2.4268800020217896e-01;+3.3996799588203430e-01;+3.0310401320457458e-01
3050;+3.7580800056457520e-01;+2.5088000297546387e-01;+3.7376001477241516e-01;+2.8569599986076355e-01;+2.5088000297546387e-01;+3.4815999865531921e-01;+3.1231999397277832e-01
3100;+3.7990400195121765e-01;+2.5600001215934753e-01;+3.8092800974845886e-01;+2.9286399483680725e-01;+2.5292798876762390e-01;+3.4815999865531921e-01;+3.1641599535942078e-01
3150;+3.8707199692726135e-01;+2.6009601354598999e-01;+3.8809600472450256e-01;+3.0105599761009216e-01;+2.6111999154090881e-01;+3.5942399501800537e-01;+3.2665601372718811e-01
3200;+3.9833599328994751e-01;+2.6726400852203369e-01;+3.9526399970054626e-01;+3.0720001459121704e-01;+2.6624000072479248e-01;+3.5942399501800537e-01;+3.3382400870323181e-01
3250;+4.0448001027107239e-01;+2.7443200349807739e-01;+4.0345600247383118e-01;+3.1641599535942078e-01;+2.7340799570083618e-01;+3.7068799138069153e-01;+3.4303998947143555e-01
3300;+4.1369599103927612e-01;+2.8057599067687988e-01;+4.1062399744987488e-01;+3.2051199674606323e-01;+2.7852800488471985e-01;+3.7887999415397644e-01;+3.5328000783920288e-01
3350;+4.1881600022315979e-01;+2.8672000765800476e-01;+4.1779199242591858e-01;+3.2767999172210693e-01;+2.8569599986076355e-01;+3.8297599554061890e-01;+3.5942399501800537e-01
3400;+4.2905598878860474e-01;+2.9286399483680725e-01;+4.2905598878860474e-01;+3.3689600229263306e-01;+2.9183998703956604e-01;+3.8912001252174377e-01;+3.6864000558853149e-01
3450;+4.3724799156188965e-01;+2.9798400402069092e-01;+4.3622401356697083e-01;+3.4201601147651672e-01;+2.9695999622344971e-01;+3.9526399970054626e-01;+3.7785598635673523e-01
3500;+4.4339200854301453e-01;+3.0412799119949341e-01;+4.4339200854301453e-01;+3.5123199224472046e-01;+3.0310401320457458e-01;+4.0243199467658997e-01;+3.9014399051666260e-01
3550;+4.4851198792457581e-01;+3.1334400177001953e-01;+4.4646400213241577e-01;+3.6044800281524658e-01;+3.1334400177001953e-01;+4.0652799606323242e-01;+3.9833599328994751e-01
3600;+4.5465600490570068e-01;+3.2153600454330444e-01;+4.5465600490570068e-01;+3.6966401338577271e-01;+3.1948798894882202e-01;+4.1676801443099976e-01;+4.0857601165771484e-01
3650;+4.6387198567390442e-01;+3.3280000090599060e-01;+4.6182399988174438e-01;+3.7580800056457520e-01;+3.3177599310874939e-01;+4.2393600940704346e-01;+4.2291200160980225e-01
3700;+4.6796798706054688e-01;+3.3689600229263306e-01;+4.6489599347114563e-01;+3.8400000333786011e-01;+3.3792001008987427e-01;+4.2598399519920349e-01;+4.3110400438308716e-01
3750;+4.7206398844718933e-01;+3.4303998947143555e-01;+4.7308799624443054e-01;+3.9116799831390381e-01;+3.4406399726867676e-01;+4.3315199017524719e-01;+4.4441598653793335e-01
3800;+4.7718399763107300e-01;+3.4918400645256042e-01;+4.7718399763107300e-01;+3.9526399970054626e-01;+3.4713599085807800e-01;+4.3622401356697083e-01;+4.5260798931121826e-01
3850;+4.8537600040435791e-01;+3.5532799363136292e-01;+4.8332801461219788e-01;+4.0345600247383118e-01;+3.5430398583412170e-01;+4.4646400213241577e-01;+4.6387198567390442e-01
3900;+4.9049600958824158e-01;+3.6249598860740662e-01;+4.8742398619651794e-01;+4.0857601165771484e-01;+3.6249598860740662e-01;+4.4953599572181702e-01;+4.7206398844718933e-01
3950;+4.9663999676704407e-01;+3.7376001477241516e-01;+4.9356800317764282e-01;+4.2086398601531982e-01;+3.7171199917793274e-01;+4.6079999208450317e-01;+4.8435199260711670e-01
4000;+5.0073599815368652e-01;+3.7683200836181641e-01;+5.0073599815368652e-01;+4.2700800299644470e-01;+3.7785598635673523e-01;+4.6387198567390442e-01;+4.9049600958824158e-01
4050;+5.0790399312973022e-01;+3.8502401113510132e-01;+5.0892800092697144e-01;+4.3417599797248840e-01;+3.8195198774337769e-01;+4.7104001045227051e-01;+5.0995200872421265e-01
4100;+5.1609599590301514e-01;+3.9423999190330505e-01;+5.1507198810577393e-01;+4.4236800074577332e-01;+3.8912001252174377e-01;+4.8127999901771545e-01;+5.2019202709197998e-01
4150;+5.2019202709197998e-01;+3.9731198549270630e-01;+5.1916801929473877e-01;+4.4953599572181702e-01;+3.9833599328994751e-01;+4.8640000820159912e-01;+5.2531200647354126e-01
4200;+5.2633601427078247e-01;+4.0857601165771484e-01;+5.2531200647354126e-01;+4.5772799849510193e-01;+4.0652799606323242e-01;+4.9459201097488403e-01;+5.3452801704406738e-01
4250;+5.3043198585510254e-01;+4.1267201304435730e-01;+5.3248000144958496e-01;+4.6079999208450317e-01;+4.1267201304435730e-01;+4.9766400456428528e-01;+5.4476797580718994e-01
4300;+5.3759998083114624e-01;+4.2086398601531982e-01;+5.3759998083114624e-01;+4.7104001045227051e-01;+4.1984000802040100e-01;+5.0790399312973022e-01;+5.5091202259063721e-01
4350;+5.4374402761459351e-01;+4.2495998740196228e-01;+5.4067200422286987e-01;+4.7513601183891296e-01;+4.2495998740196228e-01;+5.0892800092697144e-01;+5.5910402536392212e-01
4400;+5.4886400699615479e-01;+4.3110400438308716e-01;+5.4783999919891357e-01;+4.8435199260711670e-01;+4.3212801218032837e-01;+5.1916801929473877e-01;+5.6729602813720703e-01
4450;+5.5398398637771606e-01;+4.3929600715637207e-01;+5.5398398637771606e-01;+4.9459201097488403e-01;+4.4031998515129089e-01;+5.2940797805786133e-01;+5.7855999469757080e-01
4500;+5.5910402536392212e-01;+4.4441598653793335e-01;+5.6012797355651855e-01;+4.9663999676704407e-01;+4.4441598653793335e-01;+5.3043198585510254e-01;+5.8060801029205322e-01
4550;+5.6524801254272461e-01;+4.4851198792457581e-01;+5.6422400474548340e-01;+5.0380802154541016e-01;+4.5056000351905823e-01;+5.3964799642562866e-01;+5.9187197685241699e-01
4600;+5.7139199972152710e-01;+4.5363199710845947e-01;+5.6934398412704468e-01;+5.0687998533248901e-01;+4.5158401131629944e-01;+5.4476797580718994e-01;+5.9699201583862305e-01
4650;+5.7753598690032959e-01;+4.5977601408958435e-01;+5.7753598690032959e-01;+5.1404798030853271e-01;+4.6079999208450317e-01;+5.5603200197219849e-01;+6.0825598239898682e-01
4700;+5.8163201808929443e-01;+4.6796798706054688e-01;+5.8060801029205322e-01;+5.2121597528457642e-01;+4.6387198567390442e-01;+5.5705600976943970e-01;+6.1235201358795166e-01
4750;+5.8880001306533813e-01;+4.7308799624443054e-01;+5.8572798967361450e-01;+5.3043198585510254e-01;+4.7206398844718933e-01;+5.7139199972152710e-01;+6.2463998794555664e-01
4800;+5.9289598464965820e-01;+4.7820800542831421e-01;+5.9187197685241699e-01;+5.3452801704406738e-01;+4.7718399763107300e-01;+5.7139199972152710e-01;+6.2873601913452148e-01
4850;+5.9801602363586426e-01;+4.8537600040435791e-01;+5.9596800804138184e-01;+5.4169601202011108e-01;+4.8230400681495667e-01;+5.7958400249481201e-01;+6.3692802190780640e-01
4900;+6.0620802640914917e-01;+4.9049600958824158e-01;+6.0416001081466675e-01;+5.4681599140167236e-01;+4.8844799399375916e-01;+5.8777600526809692e-01;+6.4512002468109131e-01
4950;+6.1030399799346924e-01;+4.9356800317764282e-01;+6.0825598239898682e-01;+5.5091202259063721e-01;+4.9151998758316040e-01;+5.9289598464965820e-01;+6.4921599626541138e-01
5000;+6.1747199296951294e-01;+4.9766400456428528e-01;+6.1440002918243408e-01;+5.5808001756668091e-01;+4.9663999676704407e-01;+6.0313600301742554e-01;+6.5945601463317871e-01
5050;+6.2156802415847778e-01;+5.0278401374816895e-01;+6.1952000856399536e-01;+5.6115198135375977e-01;+5.0176000595092773e-01;+6.0211199522018433e-01;+6.6150397062301636e-01
5100;+6.2668800354003906e-01;+5.0892800092697144e-01;+6.2668800354003906e-01;+5.6729602813720703e-01;+5.0585597753524780e-01;+6.1542397737503052e-01;+6.7379200458526611e-01
5150;+6.3078397512435913e-01;+5.0995200872421265e-01;+6.3078397512435913e-01;+5.6934398412704468e-01;+5.0892800092697144e-01;+6.1849600076675415e-01;+6.7788797616958618e-01
5200;+6.3897597789764404e-01;+5.1609599590301514e-01;+6.3692802190780640e-01;+5.7548797130584717e-01;+5.1404798030853271e-01;+6.2771201133728027e-01;+6.8710398674011230e-01
5250;+6.4716798067092896e-01;+5.2121597528457642e-01;+6.4614397287368774e-01;+5.8265602588653564e-01;+5.1916801929473877e-01;+6.3897597789764404e-01;+6.9529598951339722e-01
5300;+6.5126401185989380e-01;+5.2428799867630005e-01;+6.5024000406265259e-01;+5.8880001306533813e-01;+5.2428799867630005e-01;+6.4307200908660889e-01;+6.9939202070236206e-01
5350;+6.5638399124145508e-01;+5.2940797805786133e-01;+6.5740799903869629e-01;+5.9187197685241699e-01;+5.2633601427078247e-01;+6.4921599626541138e-01;+7.0553600788116455e-01
5400;+6.5945601463317871e-01;+5.3248000144958496e-01;+6.6048002243041992e-01;+5.9494400024414062e-01;+5.3248000144958496e-01;+6.5843200683593750e-01;+7.1270400285720825e-01
5450;+6.6560000181198120e-01;+5.3759998083114624e-01;+6.6764801740646362e-01;+6.0313600301742554e-01;+5.3759998083114624e-01;+6.6457599401473999e-01;+7.1884799003601074e-01
5500;+6.7276799678802490e-01;+5.4169601202011108e-01;+6.7071998119354248e-01;+6.0723197460174561e-01;+5.3964799642562866e-01;+6.7276799678802490e-01;+7.2601598501205444e-01
5550;+6.8095999956130981e-01;+5.4681599140167236e-01;+6.7686402797698975e-01;+6.1030399799346924e-01;+5.4681599140167236e-01;+6.7993599176406860e-01;+7.3625600337982178e-01
5600;+6.8300801515579224e-01;+5.5091202259063721e-01;+6.8403202295303345e-01;+6.1747199296951294e-01;+5.4886400699615479e-01;+6.8198400735855103e-01;+7.4137598276138306e-01
5650;+6.9222402572631836e-01;+5.5705600976943970e-01;+6.9222402572631836e-01;+6.2156802415847778e-01;+5.5398398637771606e-01;+6.9427198171615601e-01;+7.4956798553466797e-01
5700;+7.0041602849960327e-01;+5.6012797355651855e-01;+6.9939202070236206e-01;+6.2976002693176270e-01;+5.6115198135375977e-01;+6.9836801290512085e-01;+7.5673598051071167e-01
5750;+7.0246398448944092e-01;+5.6627202033996582e-01;+7.0246398448944092e-01;+6.3180798292160034e-01;+5.6217598915100098e-01;+7.0143997669219971e-01;+7.6083201169967651e-01
5800;+7.1065598726272583e-01;+5.7241600751876831e-01;+7.1065598726272583e-01;+6.3795202970504761e-01;+5.7139199972152710e-01;+7.1782398223876953e-01;+7.7209597826004028e-01
5850;+7.1679997444152832e-01;+5.7446402311325073e-01;+7.1679997444152832e-01;+6.4409601688385010e-01;+5.7241600751876831e-01;+7.1782398223876953e-01;+7.7516800165176392e-01
5900;+7.2192001342773438e-01;+5.7855999469757080e-01;+7.1987199783325195e-01;+6.4921599626541138e-01;+5.7855999469757080e-01;+7.2192001342773438e-01;+7.8540802001953125e-01
5950;+7.2601598501205444e-01;+5.8265602588653564e-01;+7.2601598501205444e-01;+6.5126401185989380e-01;+5.7855999469757080e-01;+7.3318397998809814e-01;+7.8745597600936890e-01
6000;+7.3215997219085693e-01;+5.8675199747085571e-01;+7.3318397998809814e-01;+6.6048002243041992e-01;+5.8572798967361450e-01;+7.4547201395034790e-01;+7.9564797878265381e-01
6050;+7.4239999055862427e-01;+5.9084802865982056e-01;+7.3932802677154541e-01;+6.6457599401473999e-01;+5.9289598464965820e-01;+7.5366401672363281e-01;+8.0793601274490356e-01
6100;+7.4752002954483032e-01;+5.9494400024414062e-01;+7.4239999055862427e-01;+6.7071998119354248e-01;+5.9494400024414062e-01;+7.5366401672363281e-01;+8.0793601274490356e-01
6150;+7.5161600112915039e-01;+6.0211199522018433e-01;+7.5161600112915039e-01;+6.7481601238250732e-01;+6.0006397962570190e-01;+7.6595199108123779e-01;+8.1715202331542969e-01
6200;+7.5775998830795288e-01;+6.0313600301742554e-01;+7.5571197271347046e-01;+6.7788797616958618e-01;+6.0108798742294312e-01;+7.6800000667572021e-01;+8.2227200269699097e-01
6250;+7.6492798328399658e-01;+6.1235201358795166e-01;+7.6288002729415894e-01;+6.8505597114562988e-01;+6.0927999019622803e-01;+7.7824002504348755e-01;+8.3660799264907837e-01
6300;+7.7004802227020264e-01;+6.1337602138519287e-01;+7.6902401447296143e-01;+6.8812799453735352e-01;+6.1440002918243408e-01;+7.8336000442504883e-01;+8.3865600824356079e-01
6350;+7.7516800165176392e-01;+6.1849600076675415e-01;+7.7414399385452271e-01;+6.9427198171615601e-01;+6.1849600076675415e-01;+7.9462397098541260e-01;+8.4684801101684570e-01
6400;+7.8028798103332520e-01;+6.2259197235107422e-01;+7.7926397323608398e-01;+6.9939202070236206e-01;+6.2054401636123657e-01;+7.9360002279281616e-01;+8.5401600599288940e-01
6450;+7.8643202781677246e-01;+6.2873601913452148e-01;+7.8540802001953125e-01;+7.0656001567840576e-01;+6.2976002693176270e-01;+8.0793601274490356e-01;+8.5913598537445068e-01
6500;+7.9564797878265381e-01;+6.3283199071884155e-01;+7.9257601499557495e-01;+7.1065598726272583e-01;+6.3180798292160034e-01;+8.1305599212646484e-01;+8.7142401933670044e-01
6550;+7.9872000217437744e-01;+6.3795202970504761e-01;+7.9974400997161865e-01;+7.1577602624893188e-01;+6.3692802190780640e-01;+8.2022398710250854e-01;+8.7449598312377930e-01
6600;+8.0793601274490356e-01;+6.4409601688385010e-01;+8.0486398935317993e-01;+7.2294402122497559e-01;+6.4409601688385010e-01;+8.3251202106475830e-01;+8.8371199369430542e-01
6650;+8.1305599212646484e-01;+6.4819198846817017e-01;+8.0793601274490356e-01;+7.2499197721481323e-01;+6.4614397287368774e-01;+8.3353602886199951e-01;+8.8883197307586670e-01
6700;+8.1817597150802612e-01;+6.5228801965713501e-01;+8.1715202331542969e-01;+7.3215997219085693e-01;+6.5228801965713501e-01;+8.4377598762512207e-01;+8.9292800426483154e-01
6750;+8.2227200269699097e-01;+6.5843200683593750e-01;+8.2227200269699097e-01;+7.3523199558258057e-01;+6.5535998344421387e-01;+8.4684801101684570e-01;+8.9907199144363403e-01
6800;+8.3046400547027588e-01;+6.6252797842025757e-01;+8.2943999767303467e-01;+7.4547201395034790e-01;+6.6048002243041992e-01;+8.5811197757720947e-01;+9.1033601760864258e-01
6850;+8.3865600824356079e-01;+6.6867202520370483e-01;+8.3558398485183716e-01;+7.5059199333190918e-01;+6.6764801740646362e-01;+8.7142401933670044e-01;+9.2364799976348877e-01
6900;+8.3865600824356079e-01;+6.7071998119354248e-01;+8.3865600824356079e-01;+7.5264000892639160e-01;+6.6969597339630127e-01;+8.7654399871826172e-01;+9.2569601535797119e-01
6950;+8.4991997480392456e-01;+6.7891198396682739e-01;+8.4991997480392456e-01;+7.5980800390243530e-01;+6.7379200458526611e-01;+8.8985598087310791e-01;+9.3798398971557617e-01
7000;+8.5401600599288940e-01;+6.8300801515579224e-01;+8.5196799039840698e-01;+7.6288002729415894e-01;+6.8095999956130981e-01;+8.9395201206207275e-01;+9.3695998191833496e-01
7050;+8.6015999317169189e-01;+6.8710398674011230e-01;+8.5606402158737183e-01;+7.7107197046279907e-01;+6.8505597114562988e-01;+9.0112000703811646e-01;+9.5027202367782593e-01
7100;+8.6527997255325317e-01;+6.8710398674011230e-01;+8.6323201656341553e-01;+7.7414399385452271e-01;+6.9017601013183594e-01;+9.0828800201416016e-01;+9.5027202367782593e-01
7150;+8.7142401933670044e-01;+6.9529598951339722e-01;+8.7040001153945923e-01;+7.8336000442504883e-01;+6.9427198171615601e-01;+9.1955202817916870e-01;+9.6153599023818970e-01
7200;+8.7654399871826172e-01;+7.0041602849960327e-01;+8.7142401933670044e-01;+7.8643202781677246e-01;+6.9836801290512085e-01;+9.1750401258468628e-01;+9.6870398521423340e-01
7250;+8.8371199369430542e-01;+7.0758402347564697e-01;+8.7859201431274414e-01;+7.9257601499557495e-01;+7.0348799228668213e-01;+9.2467200756072998e-01;+9.7894400358200073e-01
7300;+8.9190399646759033e-01;+7.1372801065444946e-01;+8.8883197307586670e-01;+7.9769599437713623e-01;+7.0656001567840576e-01;+9.3388801813125610e-01;+9.9020802974700928e-01
7350;+8.9702397584915161e-01;+7.1475201845169067e-01;+8.9190399646759033e-01;+8.0486398935317993e-01;+7.1475201845169067e-01;+9.4003200531005859e-01;+9.9430400133132935e-01
