Num rows;TRSV fp64;TRSV fp32;TRSV Acc<fp64, fp64>;TRSV Acc<fp64, fp32>;TRSV Acc<fp32, fp32>;CUBLAS TRSV fp64;CUBLAS TRSV fp32
1850;+1.7715199291706085e-01;+2.1401600539684296e-01;+1.7510400712490082e-01;+1.7817600071430206e-01;+2.1299199759960175e-01;+1.8636800348758698e-01;+1.7919999361038208e-01
1900;+1.8124799430370331e-01;+2.1811200678348541e-01;+1.8124799430370331e-01;+1.8329599499702454e-01;+2.1811200678348541e-01;+1.9456000626087189e-01;+1.8534399569034576e-01
1950;+1.8432000279426575e-01;+2.2118400037288666e-01;+1.8329599499702454e-01;+1.8534399569034576e-01;+2.2118400037288666e-01;+1.9558399915695190e-01;+1.8636800348758698e-01
2000;+1.8841600418090820e-01;+2.2732800245285034e-01;+1.8943999707698822e-01;+1.8943999707698822e-01;+2.2630399465560913e-01;+2.0275199413299561e-01;+1.9353599846363068e-01
2050;+1.9558399915695190e-01;+2.3244799673557281e-01;+1.9456000626087189e-01;+1.9353599846363068e-01;+2.3244799673557281e-01;+2.1299199759960175e-01;+1.9968000054359436e-01
2100;+1.9660800695419312e-01;+2.3449599742889404e-01;+1.9865599274635315e-01;+1.9558399915695190e-01;+2.3449599742889404e-01;+2.1503999829292297e-01;+2.0377600193023682e-01
2150;+2.0684799551963806e-01;+2.4166400730609894e-01;+2.0684799551963806e-01;+2.0070399343967438e-01;+2.3961600661277771e-01;+2.2220799326896667e-01;+2.0992000401020050e-01
2200;+2.1094399690628052e-01;+2.4371199309825897e-01;+2.1094399690628052e-01;+2.0275199413299561e-01;+2.4371199309825897e-01;+2.2732800245285034e-01;+2.1196800470352173e-01
2250;+2.1708799898624420e-01;+2.4985599517822266e-01;+2.1606400609016418e-01;+2.0684799551963806e-01;+2.4883200228214264e-01;+2.3552000522613525e-01;+2.1811200678348541e-01
2300;+2.2323200106620789e-01;+2.5292798876762390e-01;+2.2425599396228790e-01;+2.0889599621295929e-01;+2.5190401077270508e-01;+2.4166400730609894e-01;+2.2118400037288666e-01
2350;+2.3347200453281403e-01;+2.5907200574874878e-01;+2.3347200453281403e-01;+2.1299199759960175e-01;+2.5804799795150757e-01;+2.5190401077270508e-01;+2.2835199534893036e-01
2400;+2.4268800020217896e-01;+2.6111999154090881e-01;+2.4166400730609894e-01;+2.1606400609016418e-01;+2.6111999154090881e-01;+2.5702399015426636e-01;+2.3142400383949280e-01
2450;+2.5292798876762390e-01;+2.6624000072479248e-01;+2.5395199656486511e-01;+2.1913599967956543e-01;+2.6624000072479248e-01;+2.6726400852203369e-01;+2.3654399812221527e-01
2500;+2.6316800713539124e-01;+2.7238398790359497e-01;+2.6316800713539124e-01;+2.2425599396228790e-01;+2.7033600211143494e-01;+2.7647998929023743e-01;+2.4268800020217896e-01
2550;+2.6726400852203369e-01;+2.7545601129531860e-01;+2.6931199431419373e-01;+2.2630399465560913e-01;+2.7443200349807739e-01;+2.8159999847412109e-01;+2.4575999379158020e-01
2600;+2.7750399708747864e-01;+2.8057599067687988e-01;+2.7750399708747864e-01;+2.3039999604225159e-01;+2.8057599067687988e-01;+2.9081600904464722e-01;+2.5088000297546387e-01
2650;+2.8569599986076355e-01;+2.8467199206352234e-01;+2.8364801406860352e-01;+2.3244799673557281e-01;+2.8364801406860352e-01;+2.9593598842620850e-01;+2.5497600436210632e-01
2700;+2.8876799345016479e-01;+2.8979200124740601e-01;+2.9286399483680725e-01;+2.3552000522613525e-01;+2.8876799345016479e-01;+3.0105599761009216e-01;+2.6111999154090881e-01
2750;+2.9798400402069092e-01;+2.9388800263404846e-01;+2.9798400402069092e-01;+2.3961600661277771e-01;+2.9183998703956604e-01;+3.0822399258613586e-01;+2.6419198513031006e-01
2800;+3.0412799119949341e-01;+3.0105599761009216e-01;+3.0617600679397583e-01;+2.4371199309825897e-01;+2.9798400402069092e-01;+3.1641599535942078e-01;+2.7443200349807739e-01
2850;+3.1539198756217957e-01;+3.1539198756217957e-01;+3.1436800956726074e-01;+2.5292798876762390e-01;+3.0822399258613586e-01;+3.2358399033546448e-01;+2.8057599067687988e-01
2900;+3.2051199674606323e-01;+3.2153600454330444e-01;+3.2051199674606323e-01;+2.5600001215934753e-01;+3.1334400177001953e-01;+3.2870399951934814e-01;+2.8672000765800476e-01
2950;+3.2870399951934814e-01;+3.2972800731658936e-01;+3.2870399951934814e-01;+2.6214399933815002e-01;+3.1948798894882202e-01;+3.3792001008987427e-01;+2.9491201043128967e-01
3000;+3.3484798669815063e-01;+3.3587199449539185e-01;+3.3382400870323181e-01;+2.6931199431419373e-01;+3.3382400870323181e-01;+3.4303998947143555e-01;+2.9900801181793213e-01
3050;+3.4201601147651672e-01;+3.5225600004196167e-01;+3.4201601147651672e-01;+2.7955201268196106e-01;+3.4099200367927551e-01;+3.5328000783920288e-01;+3.0617600679397583e-01
3100;+3.5020801424980164e-01;+3.6454400420188904e-01;+3.5020801424980164e-01;+2.8364801406860352e-01;+3.5635200142860413e-01;+3.5430398583412170e-01;+3.1744000315666199e-01
3150;+3.6044800281524658e-01;+3.8195198774337769e-01;+3.5942399501800537e-01;+2.9388800263404846e-01;+3.7171199917793274e-01;+3.6249598860740662e-01;+3.2460799813270569e-01
3200;+3.6761599779129028e-01;+3.9526399970054626e-01;+3.6556801199913025e-01;+3.0003198981285095e-01;+3.8195198774337769e-01;+3.6454400420188904e-01;+3.3075198531150818e-01
3250;+3.7478399276733398e-01;+4.0345600247383118e-01;+3.7376001477241516e-01;+3.0617600679397583e-01;+3.8707199692726135e-01;+3.7376001477241516e-01;+3.4406399726867676e-01
3300;+3.8092800974845886e-01;+4.2495998740196228e-01;+3.7887999415397644e-01;+3.1641599535942078e-01;+4.1267201304435730e-01;+3.7887999415397644e-01;+3.5123199224472046e-01
3350;+3.8502401113510132e-01;+4.3827199935913086e-01;+3.8502401113510132e-01;+3.2051199674606323e-01;+4.3724799156188965e-01;+3.8502401113510132e-01;+3.5942399501800537e-01
3400;+3.9423999190330505e-01;+4.5363199710845947e-01;+3.9423999190330505e-01;+3.3075198531150818e-01;+4.3417599797248840e-01;+3.9219200611114502e-01;+3.7171199917793274e-01
3450;+3.9731198549270630e-01;+4.7001600265502930e-01;+3.9731198549270630e-01;+3.3587199449539185e-01;+4.5568001270294189e-01;+3.9423999190330505e-01;+3.7990400195121765e-01
3500;+4.0550398826599121e-01;+4.9356800317764282e-01;+4.0448001027107239e-01;+3.4406399726867676e-01;+4.7923201322555542e-01;+4.0345600247383118e-01;+3.9219200611114502e-01
3550;+4.0857601165771484e-01;+5.0995200872421265e-01;+4.0755200386047363e-01;+3.5328000783920288e-01;+5.0278401374816895e-01;+4.0755200386047363e-01;+4.0140798687934875e-01
3600;+4.1574400663375854e-01;+5.3452801704406738e-01;+4.1471999883651733e-01;+3.5942399501800537e-01;+5.2019202709197998e-01;+4.1676801443099976e-01;+4.1676801443099976e-01
3650;+4.2188799381256104e-01;+5.6012797355651855e-01;+4.2188799381256104e-01;+3.7376001477241516e-01;+5.6012797355651855e-01;+4.2188799381256104e-01;+4.2598399519920349e-01
3700;+4.2700800299644470e-01;+5.7344001531600952e-01;+4.2598399519920349e-01;+3.7683200836181641e-01;+5.6115198135375977e-01;+4.2803201079368591e-01;+4.3622401356697083e-01
3750;+4.3212801218032837e-01;+5.9289598464965820e-01;+4.3212801218032837e-01;+3.8502401113510132e-01;+5.8470398187637329e-01;+4.3724799156188965e-01;+4.5056000351905823e-01
3800;+4.3520000576972961e-01;+6.1132800579071045e-01;+4.3520000576972961e-01;+3.9014399051666260e-01;+6.0416001081466675e-01;+4.3929600715637207e-01;+4.6079999208450317e-01
3850;+4.4339200854301453e-01;+6.3283199071884155e-01;+4.4134399294853210e-01;+3.9833599328994751e-01;+6.2054401636123657e-01;+4.5056000351905823e-01;+4.7308799624443054e-01
3900;+4.4646400213241577e-01;+6.4921599626541138e-01;+4.4646400213241577e-01;+4.0448001027107239e-01;+6.4102399349212646e-01;+4.5363199710845947e-01;+4.7923201322555542e-01
3950;+4.5260798931121826e-01;+6.6662400960922241e-01;+4.5158401131629944e-01;+4.1267201304435730e-01;+6.6560000181198120e-01;+4.7001600265502930e-01;+4.9356800317764282e-01
4000;+4.5772799849510193e-01;+6.8300801515579224e-01;+4.5568001270294189e-01;+4.1779199242591858e-01;+6.7993599176406860e-01;+4.6489599347114563e-01;+5.0278401374816895e-01
4050;+4.6592000126838684e-01;+6.9836801290512085e-01;+4.6284800767898560e-01;+4.2700800299644470e-01;+6.9631999731063843e-01;+4.8127999901771545e-01;+5.1404798030853271e-01
4100;+4.7001600265502930e-01;+7.1270400285720825e-01;+4.7104001045227051e-01;+4.3520000576972961e-01;+7.1270400285720825e-01;+4.8640000820159912e-01;+5.2223998308181763e-01
4150;+4.7615998983383179e-01;+7.2396802902221680e-01;+4.7615998983383179e-01;+4.4134399294853210e-01;+7.2294402122497559e-01;+4.9459201097488403e-01;+5.3145599365234375e-01
4200;+4.8230400681495667e-01;+7.4444800615310669e-01;+4.8230400681495667e-01;+4.4953599572181702e-01;+7.4342399835586548e-01;+5.0073599815368652e-01;+5.3862398862838745e-01
4250;+4.8435199260711670e-01;+7.5775998830795288e-01;+4.8537600040435791e-01;+4.5465600490570068e-01;+7.5673598051071167e-01;+5.0585597753524780e-01;+5.4783999919891357e-01
4300;+4.9049600958824158e-01;+7.7004802227020264e-01;+4.8947200179100037e-01;+4.6182399988174438e-01;+7.6595199108123779e-01;+5.1404798030853271e-01;+5.5500799417495728e-01
4350;+4.9561598896980286e-01;+7.7824002504348755e-01;+4.9561598896980286e-01;+4.6592000126838684e-01;+7.7824002504348755e-01;+5.1712000370025635e-01;+5.6319999694824219e-01
4400;+5.0380802154541016e-01;+7.9155200719833374e-01;+5.0073599815368652e-01;+4.7615998983383179e-01;+7.9257601499557495e-01;+5.2428799867630005e-01;+5.7344001531600952e-01
4450;+5.0790399312973022e-01;+8.1100797653198242e-01;+5.0790399312973022e-01;+4.8640000820159912e-01;+8.1203198432922363e-01;+5.3248000144958496e-01;+5.8060801029205322e-01
4500;+5.1097601652145386e-01;+8.2227200269699097e-01;+5.0995200872421265e-01;+4.8947200179100037e-01;+8.1919997930526733e-01;+5.4067200422286987e-01;+5.8572798967361450e-01
4550;+5.1814401149749756e-01;+8.3251202106475830e-01;+5.1916801929473877e-01;+4.9766400456428528e-01;+8.3251202106475830e-01;+5.4988801479339600e-01;+5.9596800804138184e-01
4600;+5.2326399087905884e-01;+8.4377598762512207e-01;+5.2223998308181763e-01;+5.0278401374816895e-01;+8.4172797203063965e-01;+5.5295997858047485e-01;+6.0108798742294312e-01
4650;+5.2940797805786133e-01;+8.5504001379013062e-01;+5.2940797805786133e-01;+5.0790399312973022e-01;+8.5196799039840698e-01;+5.6319999694824219e-01;+6.1132800579071045e-01
4700;+5.3452801704406738e-01;+8.6425602436065674e-01;+5.3145599365234375e-01;+5.1404798030853271e-01;+8.6323201656341553e-01;+5.6422400474548340e-01;+6.1440002918243408e-01
4750;+5.3964799642562866e-01;+8.7654399871826172e-01;+5.3964799642562866e-01;+5.2019202709197998e-01;+8.7449598312377930e-01;+5.7753598690032959e-01;+6.2566399574279785e-01
4800;+5.4067200422286987e-01;+8.8166397809982300e-01;+5.4272001981735229e-01;+5.2428799867630005e-01;+8.8371199369430542e-01;+5.7753598690032959e-01;+6.3078397512435913e-01
4850;+5.4988801479339600e-01;+8.9292800426483154e-01;+5.5193597078323364e-01;+5.2838397026062012e-01;+8.9190399646759033e-01;+5.9084802865982056e-01;+6.4102399349212646e-01
4900;+5.5705600976943970e-01;+9.0419197082519531e-01;+5.5705600976943970e-01;+5.3555202484130859e-01;+9.0316802263259888e-01;+5.9596800804138184e-01;+6.4716798067092896e-01
4950;+5.6012797355651855e-01;+9.1033601760864258e-01;+5.5910402536392212e-01;+5.3964799642562866e-01;+9.1238397359848022e-01;+6.0211199522018433e-01;+6.5126401185989380e-01
5000;+5.6831997632980347e-01;+9.2159998416900635e-01;+5.6422400474548340e-01;+5.4476797580718994e-01;+9.2262399196624756e-01;+6.1235201358795166e-01;+6.6048002243041992e-01
5050;+5.7241600751876831e-01;+9.3081599473953247e-01;+5.7036799192428589e-01;+5.4988801479339600e-01;+9.2876797914505005e-01;+6.1644798517227173e-01;+6.6662400960922241e-01
5100;+5.7753598690032959e-01;+9.3900799751281738e-01;+5.7753598690032959e-01;+5.5705600976943970e-01;+9.4003200531005859e-01;+6.2259197235107422e-01;+6.7584002017974854e-01
5150;+5.8163201808929443e-01;+9.4720000028610229e-01;+5.7958400249481201e-01;+5.5808001756668091e-01;+9.4412797689437866e-01;+6.3078397512435913e-01;+6.7891198396682739e-01
5200;+5.8880001306533813e-01;+9.5846402645111084e-01;+5.8777600526809692e-01;+5.6524801254272461e-01;+9.5539200305938721e-01;+6.3692802190780640e-01;+6.8710398674011230e-01
5250;+5.9494400024414062e-01;+9.6870398521423340e-01;+5.9391999244689941e-01;+5.6934398412704468e-01;+9.6767997741699219e-01;+6.4716798067092896e-01;+6.9631999731063843e-01
5300;+6.0006397962570190e-01;+9.7382402420043945e-01;+5.9699201583862305e-01;+5.7446402311325073e-01;+9.7075200080871582e-01;+6.5740799903869629e-01;+7.0246398448944092e-01
5350;+6.0723197460174561e-01;+9.8303997516632080e-01;+6.0518401861190796e-01;+5.7958400249481201e-01;+9.8303997516632080e-01;+6.5945601463317871e-01;+7.0860797166824341e-01
5400;+6.0927999019622803e-01;+9.9123197793960571e-01;+6.0825598239898682e-01;+5.8367997407913208e-01;+9.8611199855804443e-01;+6.6560000181198120e-01;+7.1577602624893188e-01
5450;+6.1644798517227173e-01;+9.9942398071289062e-01;+6.1440002918243408e-01;+5.8777600526809692e-01;+9.9839997291564941e-01;+6.7276799678802490e-01;+7.2192001342773438e-01
5500;+6.2156802415847778e-01;+1.0076160430908203e+00;+6.1952000856399536e-01;+5.9289598464965820e-01;+1.0065920352935791e+00;+6.7891198396682739e-01;+7.3011201620101929e-01
5550;+6.2873601913452148e-01;+1.0188800096511841e+00;+6.2463998794555664e-01;+5.9903997182846069e-01;+1.0178560018539429e+00;+6.8915200233459473e-01;+7.3830401897430420e-01
5600;+6.3180798292160034e-01;+1.0250240564346313e+00;+6.3078397512435913e-01;+6.0313600301742554e-01;+1.0209280252456665e+00;+6.8915200233459473e-01;+7.4239999055862427e-01
5650;+6.3795202970504761e-01;+1.0342400074005127e+00;+6.3897597789764404e-01;+6.0825598239898682e-01;+1.0332159996032715e+00;+7.0143997669219971e-01;+7.5059199333190918e-01
5700;+6.4614397287368774e-01;+1.0434559583663940e+00;+6.4409601688385010e-01;+6.1440002918243408e-01;+1.0414079427719116e+00;+7.0860797166824341e-01;+7.5878399610519409e-01
5750;+6.4921599626541138e-01;+1.0526720285415649e+00;+6.4819198846817017e-01;+6.1952000856399536e-01;+1.0516480207443237e+00;+7.1167999505996704e-01;+7.6185601949691772e-01
5800;+6.5740799903869629e-01;+1.0618879795074463e+00;+6.5433597564697266e-01;+6.2463998794555664e-01;+1.0608639717102051e+00;+7.2703999280929565e-01;+7.7516800165176392e-01
5850;+6.6048002243041992e-01;+1.0690560340881348e+00;+6.5843200683593750e-01;+6.2771201133728027e-01;+1.0690560340881348e+00;+7.2908800840377808e-01;+7.7721601724624634e-01
5900;+6.6560000181198120e-01;+1.0782719850540161e+00;+6.6457599401473999e-01;+6.3488000631332397e-01;+1.0782719850540161e+00;+7.3728001117706299e-01;+7.8643202781677246e-01
5950;+6.7071998119354248e-01;+1.0844160318374634e+00;+6.7071998119354248e-01;+6.3590401411056519e-01;+1.0833920240402222e+00;+7.3830401897430420e-01;+7.8950399160385132e-01
6000;+6.7788797616958618e-01;+1.0956799983978271e+00;+6.7788797616958618e-01;+6.4409601688385010e-01;+1.0936319828033447e+00;+7.5059199333190918e-01;+8.0179202556610107e-01
6050;+6.8403202295303345e-01;+1.1079679727554321e+00;+6.8198400735855103e-01;+6.5024000406265259e-01;+1.1048959493637085e+00;+7.6185601949691772e-01;+8.1203198432922363e-01
6100;+6.8607997894287109e-01;+1.1110399961471558e+00;+6.8710398674011230e-01;+6.5126401185989380e-01;+1.1079679727554321e+00;+7.6492798328399658e-01;+8.1510400772094727e-01
6150;+6.9427198171615601e-01;+1.1233279705047607e+00;+6.9529598951339722e-01;+6.5740799903869629e-01;+1.1192320585250854e+00;+7.7926397323608398e-01;+8.2227200269699097e-01
6200;+6.9529598951339722e-01;+1.1304960250854492e+00;+6.9734400510787964e-01;+6.6355198621749878e-01;+1.1284480094909668e+00;+7.7619200944900513e-01;+8.2943999767303467e-01
6250;+7.0656001567840576e-01;+1.1397119760513306e+00;+7.0348799228668213e-01;+6.6560000181198120e-01;+1.1386879682540894e+00;+7.8950399160385132e-01;+8.3865600824356079e-01
6300;+7.0758402347564697e-01;+1.1489280462265015e+00;+7.0656001567840576e-01;+6.7071998119354248e-01;+1.1448320150375366e+00;+7.9052799940109253e-01;+8.4070402383804321e-01
6350;+7.1475201845169067e-01;+1.1560959815979004e+00;+7.1577602624893188e-01;+6.7788797616958618e-01;+1.1571199893951416e+00;+8.0486398935317993e-01;+8.4991997480392456e-01
6400;+7.1987199783325195e-01;+1.1632640361785889e+00;+7.1782398223876953e-01;+6.8198400735855103e-01;+1.1632640361785889e+00;+8.0691200494766235e-01;+8.5708802938461304e-01
6450;+7.2806400060653687e-01;+1.1735039949417114e+00;+7.2499197721481323e-01;+6.8710398674011230e-01;+1.1714559793472290e+00;+8.1612801551818848e-01;+8.6323201656341553e-01
6500;+7.3215997219085693e-01;+1.1847679615020752e+00;+7.3318397998809814e-01;+6.9529598951339722e-01;+1.1806720495223999e+00;+8.2636797428131104e-01;+8.7551999092102051e-01
6550;+7.3523199558258057e-01;+1.1898880004882812e+00;+7.3625600337982178e-01;+6.9939202070236206e-01;+1.1898880004882812e+00;+8.3046400547027588e-01;+8.7859201431274414e-01
6600;+7.4547201395034790e-01;+1.2021759748458862e+00;+7.4239999055862427e-01;+7.0348799228668213e-01;+1.2001279592514038e+00;+8.4479999542236328e-01;+8.8678401708602905e-01
6650;+7.4649602174758911e-01;+1.2093440294265747e+00;+7.4444800615310669e-01;+7.0656001567840576e-01;+1.2083200216293335e+00;+8.4479999542236328e-01;+8.8883197307586670e-01
6700;+7.5571197271347046e-01;+1.2175359725952148e+00;+7.5161600112915039e-01;+7.1270400285720825e-01;+1.2165119647979736e+00;+8.5401600599288940e-01;+9.0112000703811646e-01
6750;+7.6083201169967651e-01;+1.2247040271759033e+00;+7.5980800390243530e-01;+7.1679997444152832e-01;+1.2247040271759033e+00;+8.5708802938461304e-01;+9.0009599924087524e-01
6800;+7.6595199108123779e-01;+1.2369920015335083e+00;+7.6288002729415894e-01;+7.2396802902221680e-01;+1.2359679937362671e+00;+8.7142401933670044e-01;+9.1443198919296265e-01
6850;+7.7107197046279907e-01;+1.2503039836883545e+00;+7.7209597826004028e-01;+7.2908800840377808e-01;+1.2462079524993896e+00;+8.7859201431274414e-01;+9.2569601535797119e-01
6900;+7.7721601724624634e-01;+1.2544000148773193e+00;+7.7619200944900513e-01;+7.3318397998809814e-01;+1.2523519992828369e+00;+8.8371199369430542e-01;+9.2672002315521240e-01
6950;+7.8233599662780762e-01;+1.2584960460662842e+00;+7.7926397323608398e-01;+7.3932802677154541e-01;+1.2625919580459595e+00;+8.9497601985931396e-01;+9.3695998191833496e-01
7000;+7.8336000442504883e-01;+1.2687360048294067e+00;+7.8540802001953125e-01;+7.4444800615310669e-01;+1.2697600126266479e+00;+9.0419197082519531e-01;+9.4310402870178223e-01
7050;+7.8950399160385132e-01;+1.2799999713897705e+00;+7.9052799940109253e-01;+7.5059199333190918e-01;+1.2789759635925293e+00;+9.1340798139572144e-01;+9.5027202367782593e-01
7100;+7.9360002279281616e-01;+1.2871680259704590e+00;+7.9667198657989502e-01;+7.5366401672363281e-01;+1.2830719947814941e+00;+9.1648000478744507e-01;+9.5436799526214600e-01
7150;+8.0383998155593872e-01;+1.2984319925308228e+00;+7.9974400997161865e-01;+7.5980800390243530e-01;+1.2963839769363403e+00;+9.3184000253677368e-01;+9.6460801362991333e-01
7200;+8.0588799715042114e-01;+1.3066240549087524e+00;+8.0383998155593872e-01;+7.6492798328399658e-01;+1.3056000471115112e+00;+9.3593597412109375e-01;+9.6972799301147461e-01
7250;+8.1407999992370605e-01;+1.3178880214691162e+00;+8.1612801551818848e-01;+7.7004802227020264e-01;+1.3158400058746338e+00;+9.4310402870178223e-01;+9.7894400358200073e-01
7300;+8.2022398710250854e-01;+1.3260799646377563e+00;+8.2124799489974976e-01;+7.7824002504348755e-01;+1.3219840526580811e+00;+9.5436799526214600e-01;+9.9225598573684692e-01
7350;+8.2739198207855225e-01;+1.3301759958267212e+00;+8.2432001829147339e-01;+7.8131198883056641e-01;+1.3332480192184448e+00;+9.5744001865386963e-01;+9.9327999353408813e-01
